Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,month_year,Dominant
0.09836065573770492,0.10382513661202186,0.12932604735883424,0.08743169398907104,0.08196721311475409,0.10382513661202186,0.08196721311475409,0.11657559198542805,0.10746812386156648,0.08925318761384335,2018-03,Topic 3
0.08064516129032258,0.08960573476702509,0.12186379928315412,0.08781362007168458,0.12365591397849462,0.08064516129032258,0.0931899641577061,0.08781362007168458,0.11827956989247312,0.11648745519713262,2018-03,Topic 5
0.10916179337231968,0.08771929824561403,0.08966861598440545,0.08966861598440545,0.08771929824561403,0.13840155945419103,0.08771929824561403,0.13255360623781676,0.08966861598440545,0.08771929824561403,2018-03,Topic 6
0.11302681992337164,0.10727969348659004,0.15134099616858238,0.08812260536398467,0.08620689655172414,0.10344827586206896,0.08620689655172414,0.08620689655172414,0.09195402298850575,0.08620689655172414,2018-03,Topic 3
0.0925925925925926,0.10082304526748972,0.1358024691358025,0.0925925925925926,0.09465020576131689,0.09876543209876544,0.0925925925925926,0.10699588477366256,0.0925925925925926,0.0925925925925926,2018-03,Topic 3
0.08771929824561404,0.10526315789473685,0.13645224171539963,0.09356725146198831,0.08771929824561404,0.09356725146198831,0.10331384015594543,0.101364522417154,0.101364522417154,0.08966861598440547,2018-03,Topic 3
0.07352941176470588,0.08823529411764706,0.07516339869281045,0.07352941176470588,0.08496732026143791,0.12581699346405228,0.0915032679738562,0.17483660130718953,0.10294117647058823,0.10947712418300654,2018-03,Topic 8
0.1111111111111111,0.0644718792866941,0.102880658436214,0.10150891632373114,0.13031550068587106,0.09739368998628258,0.06858710562414266,0.08367626886145405,0.13305898491083676,0.10699588477366255,2018-03,Topic 9
0.07462686567164178,0.07960199004975124,0.23383084577114427,0.07462686567164178,0.0978441127694859,0.07462686567164178,0.0845771144278607,0.07462686567164178,0.07462686567164178,0.1310116086235489,2018-03,Topic 3
0.07042253521126762,0.08607198748043819,0.12519561815336466,0.134585289514867,0.10328638497652584,0.10172143974960877,0.08920187793427231,0.1048513302034429,0.07198748043818468,0.11267605633802819,2018-03,Topic 4
0.1206896551724138,0.08620689655172414,0.12835249042145594,0.09003831417624521,0.08620689655172414,0.09961685823754789,0.10727969348659004,0.09961685823754789,0.09578544061302682,0.08620689655172414,2018-03,Topic 3
0.09722222222222222,0.0920138888888889,0.1684027777777778,0.0798611111111111,0.109375,0.0798611111111111,0.078125,0.09027777777777778,0.1267361111111111,0.078125,2018-03,Topic 3
0.08922558922558922,0.13804713804713806,0.10606060606060606,0.08080808080808081,0.08249158249158249,0.11447811447811448,0.08249158249158249,0.09932659932659933,0.09595959595959595,0.1111111111111111,2018-03,Topic 2
0.10021786492374729,0.09803921568627452,0.11546840958605666,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,2018-03,Topic 3
0.10239651416122006,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.11111111111111112,0.09803921568627452,0.09803921568627452,0.10021786492374729,0.09803921568627452,2018-03,Topic 6
0.09126984126984126,0.08928571428571429,0.13293650793650794,0.08928571428571429,0.11706349206349206,0.10515873015873016,0.08928571428571429,0.08928571428571429,0.10714285714285714,0.08928571428571429,2018-03,Topic 3
0.08771929824561403,0.12280701754385964,0.09161793372319688,0.08771929824561403,0.08771929824561403,0.16374269005847952,0.08771929824561403,0.08771929824561403,0.09161793372319688,0.09161793372319688,2018-03,Topic 6
0.09803921568627452,0.09803921568627452,0.11111111111111112,0.09803921568627452,0.10457516339869283,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,2018-03,Topic 3
0.09829059829059829,0.10541310541310542,0.17236467236467237,0.06552706552706553,0.08262108262108261,0.10113960113960115,0.08831908831908832,0.14245014245014245,0.0641025641025641,0.07977207977207977,2018-03,Topic 3
0.08928571428571429,0.09722222222222222,0.11706349206349206,0.08928571428571429,0.08928571428571429,0.10714285714285714,0.08928571428571429,0.08928571428571429,0.10515873015873016,0.12698412698412698,2018-03,Topic 10
0.12091503267973856,0.08496732026143791,0.1454248366013072,0.09313725490196079,0.10294117647058823,0.08006535947712418,0.08333333333333333,0.09477124183006536,0.09640522875816994,0.09803921568627451,2018-03,Topic 3
0.09433962264150947,0.11530398322851156,0.09433962264150947,0.09433962264150947,0.09433962264150947,0.09433962264150947,0.1048218029350105,0.09433962264150947,0.09433962264150947,0.11949685534591198,2018-03,Topic 10
0.09615384615384616,0.09615384615384616,0.11538461538461539,0.11538461538461539,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,2018-03,Topic 3
0.1130952380952381,0.08928571428571429,0.10714285714285714,0.0992063492063492,0.08928571428571429,0.09126984126984126,0.08928571428571429,0.08928571428571429,0.1111111111111111,0.12103174603174603,2018-03,Topic 10
0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,2018-03,Topic 1
0.09195402298850575,0.08620689655172414,0.11685823754789272,0.08620689655172414,0.09578544061302682,0.10153256704980843,0.08620689655172414,0.11302681992337164,0.11685823754789272,0.1053639846743295,2018-03,Topic 3
0.0925925925925926,0.0925925925925926,0.14403292181069963,0.10905349794238685,0.0925925925925926,0.09670781893004117,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.09465020576131689,2018-03,Topic 3
0.08966861598440545,0.12280701754385964,0.12280701754385964,0.09746588693957114,0.08771929824561403,0.10721247563352826,0.08771929824561403,0.08771929824561403,0.10916179337231968,0.08771929824561403,2018-03,Topic 2
0.09615384615384617,0.10042735042735045,0.0982905982905983,0.09615384615384617,0.11111111111111112,0.09615384615384617,0.09615384615384617,0.10470085470085472,0.09615384615384617,0.10470085470085472,2018-03,Topic 5
0.08558558558558559,0.06906906906906907,0.17717717717717718,0.08108108108108109,0.12912912912912913,0.12162162162162163,0.11561561561561562,0.07357357357357357,0.06756756756756757,0.07957957957957958,2018-03,Topic 3
0.1044776119402985,0.10945273631840796,0.09618573797678276,0.1011608623548922,0.1111111111111111,0.08291873963515754,0.07960199004975124,0.08955223880597014,0.0912106135986733,0.13432835820895522,2018-03,Topic 10
0.09615384615384617,0.09615384615384617,0.1153846153846154,0.09615384615384617,0.09615384615384617,0.09615384615384617,0.11111111111111112,0.09615384615384617,0.10042735042735045,0.09615384615384617,2018-03,Topic 3
0.1,0.07936507936507936,0.16507936507936508,0.08571428571428572,0.08095238095238096,0.09682539682539683,0.07142857142857142,0.10793650793650794,0.08571428571428572,0.12698412698412698,2018-03,Topic 3
0.07812500000000001,0.07812500000000001,0.18402777777777782,0.07986111111111112,0.12500000000000003,0.10069444444444446,0.09201388888888891,0.07812500000000001,0.07812500000000001,0.10590277777777779,2018-03,Topic 3
0.08743169398907104,0.06739526411657559,0.16848816029143898,0.06557377049180328,0.06648451730418943,0.07650273224043716,0.07194899817850638,0.11384335154826958,0.15664845173041894,0.12568306010928962,2018-03,Topic 3
0.08579465541490858,0.06751054852320675,0.189873417721519,0.10407876230661041,0.07735583684950774,0.08579465541490858,0.09423347398030943,0.09563994374120956,0.11673699015471167,0.0829817158931083,2018-03,Topic 3
0.08196721311475409,0.10564663023679417,0.09107468123861566,0.08925318761384335,0.09836065573770492,0.10564663023679417,0.08378870673952642,0.12568306010928962,0.08743169398907104,0.13114754098360656,2018-03,Topic 10
0.07301587301587302,0.09365079365079365,0.12222222222222222,0.07142857142857142,0.1126984126984127,0.08095238095238096,0.11587301587301588,0.0761904761904762,0.1,0.15396825396825398,2018-03,Topic 10
0.054945054945054944,0.06715506715506715,0.08424908424908426,0.07326007326007326,0.18315018315018314,0.10378510378510379,0.10256410256410256,0.0757020757020757,0.115995115995116,0.1391941391941392,2018-03,Topic 5
0.07509578544061303,0.07279693486590039,0.18850574712643678,0.10344827586206896,0.1478927203065134,0.056704980842911874,0.05747126436781609,0.1210727969348659,0.08122605363984674,0.09578544061302682,2018-03,Topic 3
0.07994579945799457,0.07046070460704605,0.16802168021680214,0.07994579945799457,0.11246612466124659,0.11246612466124659,0.07452574525745256,0.060975609756097546,0.13008130081300812,0.11111111111111108,2018-03,Topic 3
0.07462686567164178,0.07628524046434494,0.13266998341625208,0.1044776119402985,0.14096185737976782,0.1044776119402985,0.08955223880597014,0.07462686567164178,0.11774461028192372,0.0845771144278607,2018-03,Topic 5
0.0821917808219178,0.0837138508371385,0.106544901065449,0.1385083713850837,0.1080669710806697,0.0958904109589041,0.0958904109589041,0.0700152207001522,0.0958904109589041,0.1232876712328767,2018-03,Topic 4
0.08771929824561403,0.08966861598440545,0.12280701754385964,0.13840155945419103,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.0935672514619883,0.08771929824561403,0.11695906432748537,2018-03,Topic 4
0.06756756756756757,0.08258258258258258,0.14864864864864866,0.07507507507507508,0.21171171171171171,0.08858858858858859,0.06756756756756757,0.1021021021021021,0.08708708708708708,0.06906906906906907,2018-03,Topic 5
0.1006006006006006,0.07207207207207207,0.13063063063063063,0.09309309309309309,0.08258258258258258,0.0960960960960961,0.08408408408408409,0.1036036036036036,0.0945945945945946,0.14264264264264265,2018-03,Topic 10
0.10185185185185185,0.10339506172839506,0.1095679012345679,0.08796296296296297,0.14660493827160495,0.08333333333333333,0.0787037037037037,0.06944444444444445,0.13117283950617284,0.08796296296296297,2018-03,Topic 5
0.12777777777777777,0.08333333333333333,0.09259259259259259,0.1037037037037037,0.08333333333333333,0.09074074074074075,0.10925925925925926,0.1,0.08703703703703704,0.12222222222222222,2018-03,Topic 1
0.07936507936507936,0.10317460317460317,0.0873015873015873,0.10158730158730159,0.08253968253968254,0.08253968253968254,0.10793650793650794,0.10476190476190476,0.07936507936507936,0.17142857142857143,2018-03,Topic 10
0.09670781893004117,0.09465020576131689,0.10493827160493828,0.0925925925925926,0.09465020576131689,0.0925925925925926,0.11111111111111112,0.0925925925925926,0.11111111111111112,0.10905349794238685,2018-03,Topic 7
0.09615384615384616,0.09829059829059829,0.13247863247863248,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,2018-03,Topic 3
0.14336917562724014,0.08064516129032258,0.14516129032258066,0.08064516129032258,0.08064516129032258,0.0967741935483871,0.08422939068100359,0.0967741935483871,0.0985663082437276,0.0931899641577061,2018-03,Topic 3
0.09523809523809523,0.08928571428571429,0.12103174603174603,0.09325396825396826,0.08928571428571429,0.09126984126984126,0.08928571428571429,0.13690476190476192,0.10515873015873016,0.08928571428571429,2018-03,Topic 8
0.06944444444444445,0.17901234567901234,0.08333333333333333,0.06944444444444445,0.0941358024691358,0.09104938271604938,0.07561728395061729,0.12808641975308643,0.09876543209876543,0.1111111111111111,2018-03,Topic 2
0.08771929824561404,0.09161793372319689,0.11890838206627681,0.10526315789473685,0.11500974658869396,0.08771929824561404,0.08771929824561404,0.11306042884990254,0.08771929824561404,0.10526315789473685,2018-03,Topic 3
0.09803921568627452,0.09803921568627452,0.11764705882352942,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,2018-03,Topic 3
0.11475409836065574,0.08196721311475409,0.15300546448087432,0.1092896174863388,0.10200364298724955,0.08196721311475409,0.08378870673952642,0.08196721311475409,0.1092896174863388,0.08196721311475409,2018-03,Topic 3
0.08823529411764706,0.08986928104575163,0.13398692810457516,0.07352941176470588,0.12254901960784313,0.0915032679738562,0.08986928104575163,0.08823529411764706,0.14869281045751634,0.07352941176470588,2018-03,Topic 9
0.10153256704980844,0.10344827586206898,0.1455938697318008,0.09770114942528738,0.09195402298850576,0.08620689655172416,0.08812260536398468,0.08620689655172416,0.09578544061302684,0.10344827586206898,2018-03,Topic 3
0.08771929824561403,0.08966861598440545,0.15594541910331383,0.08966861598440545,0.08771929824561403,0.0935672514619883,0.09161793372319688,0.08966861598440545,0.10136452241715399,0.11306042884990253,2018-03,Topic 3
0.0847457627118644,0.10734463276836158,0.11864406779661017,0.08662900188323917,0.1016949152542373,0.1016949152542373,0.0903954802259887,0.09227871939736347,0.1318267419962335,0.0847457627118644,2018-03,Topic 9
0.07812500000000001,0.09375000000000001,0.15798611111111113,0.09722222222222224,0.09027777777777779,0.09375000000000001,0.07986111111111112,0.07812500000000001,0.09548611111111112,0.13541666666666669,2018-03,Topic 3
0.08243727598566307,0.08243727598566307,0.17204301075268816,0.08422939068100357,0.08064516129032256,0.08602150537634408,0.10215053763440858,0.09139784946236558,0.12007168458781359,0.09856630824372757,2018-03,Topic 3
0.08812260536398467,0.1053639846743295,0.09195402298850575,0.1053639846743295,0.08620689655172414,0.10344827586206896,0.08620689655172414,0.13409961685823754,0.10153256704980843,0.09770114942528736,2018-03,Topic 8
0.09375,0.078125,0.2152777777777778,0.08506944444444445,0.0920138888888889,0.08506944444444445,0.078125,0.0954861111111111,0.08680555555555555,0.09027777777777778,2018-03,Topic 3
0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.10505050505050505,0.10707070707070707,0.09292929292929293,0.1494949494949495,0.09090909090909091,2018-03,Topic 9
0.0909090909090909,0.12727272727272723,0.1313131313131313,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.10505050505050502,0.0909090909090909,2018-03,Topic 3
0.09722222222222222,0.08928571428571429,0.15079365079365079,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.0992063492063492,0.0992063492063492,0.10714285714285714,0.08928571428571429,2018-03,Topic 3
0.06552706552706553,0.09686609686609686,0.150997150997151,0.06837606837606838,0.06552706552706553,0.10826210826210826,0.07122507122507123,0.1623931623931624,0.10968660968660969,0.10113960113960115,2018-03,Topic 8
0.05228758169934641,0.07080610021786492,0.16993464052287582,0.05337690631808279,0.06862745098039216,0.1437908496732026,0.0784313725490196,0.13071895424836602,0.12854030501089325,0.10348583877995643,2018-03,Topic 3
0.08450704225352113,0.07355242566510173,0.20970266040688576,0.08450704225352113,0.09546165884194054,0.07668231611893583,0.10172143974960876,0.07981220657276995,0.09233176838810642,0.10172143974960876,2018-03,Topic 3
0.09090909090909091,0.09292929292929293,0.10909090909090909,0.09090909090909091,0.12525252525252525,0.09696969696969697,0.10101010101010101,0.10707070707070707,0.09292929292929293,0.09292929292929293,2018-03,Topic 5
0.09433962264150944,0.09433962264150944,0.11320754716981132,0.09433962264150944,0.09643605870020965,0.10062893081761007,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.12368972746331237,2018-03,Topic 10
0.09803921568627452,0.09803921568627452,0.11764705882352942,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,2018-03,Topic 3
0.1013888888888889,0.06944444444444446,0.1777777777777778,0.06666666666666668,0.09444444444444446,0.06805555555555556,0.06250000000000001,0.06805555555555556,0.13611111111111113,0.15555555555555559,2018-03,Topic 3
0.08851224105461393,0.08662900188323917,0.096045197740113,0.09416195856873823,0.12429378531073447,0.10734463276836158,0.08662900188323917,0.10357815442561205,0.08662900188323917,0.12617702448210924,2018-03,Topic 10
0.07264957264957267,0.09686609686609687,0.20512820512820515,0.0683760683760684,0.08689458689458691,0.06980056980056981,0.08404558404558406,0.09116809116809119,0.15242165242165245,0.07264957264957267,2018-03,Topic 3
0.08812260536398467,0.10344827586206896,0.1532567049808429,0.08620689655172414,0.09386973180076628,0.08620689655172414,0.08620689655172414,0.1206896551724138,0.08620689655172414,0.09578544061302682,2018-03,Topic 3
0.07692307692307693,0.1076923076923077,0.15384615384615385,0.07863247863247863,0.09572649572649573,0.09230769230769231,0.09230769230769231,0.08888888888888889,0.13675213675213677,0.07692307692307693,2018-03,Topic 3
0.08333333333333333,0.08703703703703704,0.15,0.09259259259259259,0.09814814814814815,0.10925925925925926,0.08703703703703704,0.11296296296296296,0.0962962962962963,0.08333333333333333,2018-03,Topic 3
0.08641975308641975,0.11419753086419752,0.19753086419753085,0.07716049382716049,0.07253086419753087,0.08641975308641975,0.07407407407407407,0.06944444444444445,0.14814814814814814,0.07407407407407407,2018-03,Topic 3
0.09090909090909091,0.09898989898989899,0.10707070707070707,0.09090909090909091,0.10909090909090909,0.12121212121212122,0.10909090909090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,2018-03,Topic 6
0.06814814814814815,0.10222222222222223,0.22518518518518518,0.06814814814814815,0.09333333333333334,0.1037037037037037,0.07111111111111111,0.10962962962962963,0.09037037037037036,0.06814814814814815,2018-03,Topic 3
0.07863247863247863,0.07692307692307693,0.11794871794871795,0.09230769230769231,0.07863247863247863,0.11452991452991453,0.07692307692307693,0.1094017094017094,0.13333333333333333,0.12136752136752137,2018-03,Topic 9
0.0673758865248227,0.10638297872340426,0.07328605200945626,0.12056737588652482,0.054373522458628844,0.0673758865248227,0.1111111111111111,0.1595744680851064,0.09219858156028368,0.14775413711583923,2018-03,Topic 8
0.08547008547008547,0.13162393162393163,0.11282051282051282,0.07692307692307693,0.09914529914529914,0.07692307692307693,0.08717948717948718,0.12307692307692308,0.11965811965811966,0.08717948717948718,2018-03,Topic 2
0.08620689655172414,0.09003831417624521,0.18582375478927204,0.08620689655172414,0.08620689655172414,0.10153256704980843,0.08620689655172414,0.08812260536398467,0.08620689655172414,0.10344827586206896,2018-03,Topic 3
0.0782472613458529,0.09076682316118936,0.15336463223787167,0.09859154929577464,0.07042253521126761,0.10172143974960876,0.09233176838810642,0.0892018779342723,0.12206572769953052,0.10328638497652583,2018-03,Topic 3
0.09803921568627452,0.09803921568627452,0.1067538126361656,0.09803921568627452,0.10893246187363836,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,2018-03,Topic 5
0.09615384615384616,0.10042735042735043,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.1047008547008547,0.10042735042735043,0.09829059829059829,0.11538461538461539,0.09615384615384616,2018-03,Topic 9
0.10281923714759536,0.07462686567164178,0.21061359867330018,0.07462686567164178,0.12603648424543948,0.0779436152570481,0.0912106135986733,0.07462686567164178,0.08623548922056384,0.0812603648424544,2018-03,Topic 3
0.10013717421124826,0.11522633744855965,0.20027434842249653,0.12482853223593962,0.07407407407407406,0.10150891632373112,0.06172839506172838,0.07544581618655691,0.07956104252400548,0.0672153635116598,2018-03,Topic 3
0.07579102281089037,0.12509197939661518,0.08314937454010303,0.20676968359087566,0.07431935246504784,0.09345106696100075,0.09786607799852834,0.07579102281089037,0.10448859455481974,0.06328182487122885,2018-03,Topic 4
0.09670781893004117,0.0925925925925926,0.10082304526748972,0.0925925925925926,0.11111111111111112,0.11111111111111112,0.0925925925925926,0.10699588477366256,0.10288065843621401,0.0925925925925926,2018-03,Topic 5
0.09615384615384617,0.12393162393162395,0.10256410256410257,0.09615384615384617,0.09615384615384617,0.09615384615384617,0.10042735042735045,0.09615384615384617,0.09615384615384617,0.09615384615384617,2018-03,Topic 2
0.09615384615384616,0.09829059829059829,0.11538461538461539,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.11324786324786325,2018-03,Topic 3
0.12929292929292927,0.0909090909090909,0.10707070707070704,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.12727272727272723,0.0909090909090909,0.0909090909090909,2018-03,Topic 1
0.09090909090909091,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09494949494949495,0.10101010101010101,0.10505050505050505,0.09090909090909091,0.12727272727272726,0.09696969696969697,2018-03,Topic 9
0.10905349794238685,0.0925925925925926,0.0925925925925926,0.09465020576131689,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.11111111111111112,0.12962962962962965,2018-03,Topic 10
0.0892857142857143,0.11507936507936509,0.10912698412698414,0.0892857142857143,0.10714285714285715,0.0892857142857143,0.0892857142857143,0.09920634920634921,0.10515873015873017,0.10714285714285715,2018-03,Topic 2
0.0925925925925926,0.0925925925925926,0.12962962962962965,0.0925925925925926,0.09465020576131689,0.0925925925925926,0.11934156378600824,0.0925925925925926,0.10082304526748972,0.0925925925925926,2018-03,Topic 3
0.09792843691148775,0.12617702448210924,0.09981167608286252,0.09416195856873823,0.0847457627118644,0.08851224105461393,0.09792843691148775,0.10357815442561205,0.08662900188323917,0.12052730696798493,2018-03,Topic 2
0.08771929824561404,0.08771929824561404,0.1423001949317739,0.08771929824561404,0.08771929824561404,0.08771929824561404,0.08771929824561404,0.10526315789473685,0.101364522417154,0.12475633528265108,2018-03,Topic 3
0.09615384615384616,0.09615384615384616,0.11538461538461539,0.11538461538461539,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,2018-03,Topic 3
0.07142857142857142,0.0761904761904762,0.15555555555555556,0.07301587301587302,0.0761904761904762,0.2222222222222222,0.07301587301587302,0.08253968253968254,0.08253968253968254,0.0873015873015873,2018-03,Topic 6
0.09615384615384617,0.09615384615384617,0.09615384615384617,0.09615384615384617,0.10256410256410257,0.10470085470085472,0.09615384615384617,0.09615384615384617,0.10897435897435899,0.10683760683760685,2018-03,Topic 9
0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,2018-03,Topic 1
0.08771929824561403,0.08966861598440545,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.20662768031189083,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.08966861598440545,2018-03,Topic 6
0.07692307692307693,0.08717948717948718,0.11965811965811966,0.07692307692307693,0.1111111111111111,0.14358974358974358,0.07692307692307693,0.07692307692307693,0.11794871794871795,0.11282051282051282,2018-03,Topic 6
0.09803921568627452,0.09803921568627452,0.11546840958605666,0.09803921568627452,0.10021786492374729,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,2018-03,Topic 3
0.08928571428571429,0.0992063492063492,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.14682539682539683,0.08928571428571429,0.08928571428571429,0.10119047619047619,0.11706349206349206,2018-03,Topic 6
0.09615384615384616,0.09615384615384616,0.11538461538461539,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.11538461538461539,0.09615384615384616,0.09615384615384616,2018-03,Topic 3
0.08620689655172413,0.08620689655172413,0.08812260536398465,0.08620689655172413,0.10727969348659001,0.18199233716475094,0.08620689655172413,0.08620689655172413,0.09195402298850573,0.09961685823754786,2018-03,Topic 6
0.09433962264150944,0.09433962264150944,0.1320754716981132,0.09853249475890985,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.1090146750524109,0.09433962264150944,2018-03,Topic 3
0.09003831417624521,0.10344827586206896,0.08620689655172414,0.08620689655172414,0.08620689655172414,0.1475095785440613,0.09961685823754789,0.09386973180076628,0.08620689655172414,0.1206896551724138,2018-03,Topic 6
0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.12962962962962962,0.1111111111111111,0.1111111111111111,0.09259259259259259,0.09259259259259259,0.09259259259259259,2018-03,Topic 5
0.11581920903954802,0.064030131826742,0.05084745762711865,0.11393596986817325,0.0423728813559322,0.05555555555555555,0.2937853107344633,0.1544256120527307,0.05367231638418079,0.05555555555555555,2018-03,Topic 7
0.08592592592592592,0.11851851851851852,0.08296296296296296,0.15851851851851853,0.08592592592592592,0.0962962962962963,0.06962962962962962,0.1451851851851852,0.08444444444444445,0.0725925925925926,2018-03,Topic 4
0.05256154357950765,0.05588822355289421,0.06919494344644045,0.10445775116433799,0.06986027944111776,0.08383233532934131,0.19693945442448438,0.1543579507651364,0.08516300731869594,0.1277445109780439,2018-03,Topic 7
0.06504065040650407,0.08265582655826559,0.13279132791327913,0.0921409214092141,0.0989159891598916,0.09349593495934959,0.08672086720867209,0.07994579945799458,0.15718157181571815,0.1111111111111111,2018-03,Topic 9
0.0595903165735568,0.13221601489757914,0.04220980757293606,0.11297330850403477,0.040968342644320296,0.10986964618249534,0.12352576039726877,0.21849782743637491,0.08069522036002483,0.07945375543140906,2018-03,Topic 8
0.04032921810699589,0.1349794238683128,0.13086419753086423,0.13991769547325106,0.10288065843621401,0.08971193415637861,0.06337448559670783,0.08641975308641976,0.11687242798353911,0.09465020576131689,2018-03,Topic 4
0.17713365539452494,0.13848631239935585,0.08695652173913042,0.09017713365539451,0.07407407407407406,0.11272141706924313,0.08051529790660224,0.07246376811594202,0.08212560386473429,0.08534621578099838,2018-03,Topic 1
0.08966861598440545,0.08771929824561403,0.09746588693957114,0.09161793372319688,0.08771929824561403,0.11500974658869395,0.15789473684210525,0.08771929824561403,0.09746588693957114,0.08771929824561403,2018-03,Topic 7
0.10925925925925928,0.10000000000000002,0.08333333333333334,0.0925925925925926,0.0925925925925926,0.11111111111111112,0.12962962962962965,0.10000000000000002,0.0888888888888889,0.0925925925925926,2018-03,Topic 7
0.08518518518518518,0.09444444444444444,0.11851851851851852,0.08333333333333333,0.08518518518518518,0.08333333333333333,0.08888888888888889,0.11851851851851852,0.08518518518518518,0.1574074074074074,2018-03,Topic 10
0.08620689655172416,0.08812260536398468,0.12452107279693488,0.08620689655172416,0.08620689655172416,0.0996168582375479,0.11685823754789273,0.10536398467432952,0.09195402298850576,0.1149425287356322,2018-03,Topic 3
0.08506944444444445,0.078125,0.125,0.08680555555555555,0.08159722222222222,0.08506944444444445,0.078125,0.078125,0.1840277777777778,0.11805555555555555,2018-03,Topic 9
0.059748427672955975,0.11425576519916142,0.0649895178197065,0.09224318658280922,0.06184486373165619,0.1310272536687631,0.15513626834381553,0.13941299790356393,0.0649895178197065,0.11635220125786164,2018-03,Topic 7
0.07088122605363985,0.09961685823754789,0.18295019157088122,0.05555555555555555,0.08045977011494253,0.12835249042145594,0.09961685823754789,0.11398467432950192,0.07183908045977011,0.09674329501915709,2018-03,Topic 3
0.07462686567164178,0.08955223880597014,0.08955223880597014,0.07462686567164178,0.08955223880597014,0.10945273631840796,0.2023217247097844,0.0845771144278607,0.08955223880597014,0.09618573797678276,2018-03,Topic 7
0.09236947791164658,0.15261044176706828,0.10441767068273092,0.08701472556894244,0.07228915662650602,0.08835341365461848,0.17269076305220885,0.07095046854082998,0.08701472556894244,0.07228915662650602,2018-03,Topic 7
0.09325396825396826,0.08928571428571429,0.08928571428571429,0.09722222222222222,0.08928571428571429,0.10714285714285714,0.15079365079365079,0.09523809523809523,0.09523809523809523,0.09325396825396826,2018-03,Topic 7
0.08378870673952642,0.08925318761384335,0.11475409836065574,0.08196721311475409,0.08196721311475409,0.09107468123861566,0.1111111111111111,0.12750455373406194,0.10746812386156648,0.1111111111111111,2018-03,Topic 8
0.07355242566510173,0.1189358372456964,0.12050078247261346,0.07355242566510173,0.07042253521126761,0.07355242566510173,0.14710485133020346,0.1111111111111111,0.1267605633802817,0.08450704225352113,2018-03,Topic 7
0.0847457627118644,0.08851224105461393,0.1657250470809793,0.0847457627118644,0.08662900188323917,0.0847457627118644,0.09792843691148775,0.0847457627118644,0.0847457627118644,0.1374764595103578,2018-03,Topic 3
0.05410628019323672,0.1642512077294686,0.05410628019323672,0.0966183574879227,0.12367149758454106,0.15458937198067632,0.06859903381642513,0.11400966183574879,0.10531400966183575,0.0647342995169082,2018-03,Topic 2
0.09615384615384617,0.09615384615384617,0.09615384615384617,0.09615384615384617,0.0982905982905983,0.1153846153846154,0.09615384615384617,0.10042735042735045,0.10897435897435899,0.09615384615384617,2018-03,Topic 6
